Lakhai,লাক্ষাই,24.305092,91.269847
Madhabpur,মাধবপুর,24.099822,91.296327
Nabiganj,নবীগঞ্জ,24.567188,91.513601
Shaistagonj ,শায়েস্তাগঞ্জ,24.276697,91.455553
Moulvibazar Sadar,মৌলভীবাজার,24.467064,91.714958
Barlekha,বড়লেখা,24.721927,92.203993
Juri,জুড়ি,24.58006,92.164672
Kamalganj,কামালগঞ্জ,24.275148,91.870861
Kulaura,কুলাউরা,24.525464,92.034666
Rajnagar,রাজনগর,24.560229,91.870861
Sreemangal,শ্রীমঙ্গল,24.30096,91.695509
Bishwamvarpur,বিসশম্ভারপুর,25.098757,91.299939
Chhatak,ছাতক,25.038747,91.669996
Derai,দেড়াই,24.755233,91.404825
Dharampasha,ধরমপাশা,24.899324,91.011951
Dowarabazar,দোয়ারাবাজার,25.109403,91.578999
Jagannathpur,জগন্নাথপুর,24.75371,91.559612
Jamalganj,জামালগঞ্জ,24.970664,91.192911
Sulla,সুল্লা,24.670423,91.262629
Sunamganj Sadar,সুনামগঞ্জ সদর,25.016453,91.385516
Tahirpur,তাহিরপুর,25.099049,91.1755
Sylhet Sadar,সিলেট সদর,24.964447,91.812332
Beanibazar,বেয়ানিবাজার,24.821961,92.158531
Bishwanath,বিশ্বনাথ,24.823004,91.734416
Dakshin Surma ,দক্ষিণ সুরমা,24.821123,91.890388
Balaganj,বালাগঞ্জ,24.680128,91.773357
Companiganj,কোম্পানিগঞ্জ,25.088167,91.755099
Fenchuganj,ফেঞ্চুগঞ্জ,24.68945,91.978367
Golapganj,গোলাপগঞ্জ,24.858063,92.015076
Gowainghat,গোয়াইনঘাট,25.104767,91.968583
Jaintiapur,জয়ন্তপুর,25.133783,92.121704
Kanaighat,কানাইঘাট,25.00882,92.255654
Zakiganj,জাকিগঞ্জ,24.878121,92.367789
Nobigonj,নবীগঞ্জ,24.567188,91.513601
Adabor,আদাবর,23.7693139,90.3528143
"Airport,Biman Bandar",বিমান বন্দর,23.846615,90.4004347
Badda,বাড্ডা,23.7862842,90.4120026
Banani,বনানী,23.7946976,90.3971412
Bangshal,বাংশাল,23.7171142,90.3986728
Bhashantek,ভাষানটেক,23.8088107,90.3895099
Cantonment,ক্যান্টনমেন্ট,23.8255874,90.3781859
Chackbazar,চকবাজার,23.7167388,90.3951726
Darussalam,দারুস সালাম,23.7787152,90.3514418
Daskhinkhan,দক্ষিণখান,23.8595722,90.4224182
Demra,ডেমরা,23.7215126,90.4622839
Dhamrai,ধামরাই,23.9174896,90.213731
Dhanmondi,ধানমন্ডি,23.7470304,90.3671072
Dohar,দোহার,23.6178606,90.1171848
Gandaria,গেন্ডারিয়া,23.7022179,90.4244279
Gulshan,গুলশান,23.7897077,90.3929248
Hazaribag,হাজারিবাগ,23.7349927,90.3527335
Jatrabari,যাত্রাবাড়ি,23.715251,90.417676
Kafrul,কাফরুল,23.7909569,90.3731166
Kalabagan,কলাবাগান,23.7464942,90.3781836
Kamrangirchar,কামরাঙ্গীরচর,23.7211503,90.3646514
Keraniganj,কেরানীগঞ্জ,23.694376,90.33755
Khilgaon,খিলগাঁও,23.7496651,90.4190314
Khilkhet,খিলখেত,23.8313208,90.422026
Kotwali,কোতোয়ালী,23.7091846,90.4030225
Lalbag,লালবাগ,23.7195411,90.38591
Mirpur Model,মিরপুর,23.8040407,90.3568172
Mohammadpur,মোহাম্মদপুর,23.7645784,90.3510153
Motijheel,মতিঝিল,23.7354674,90.4095525
Mugda,মুগদা,23.7320123,90.4278284
Nawabganj,নবাবগঞ্জ,23.6533487,90.1449895
New Market,নিউ মার্কেট,23.7330295,90.3824953
Pallabi,পল্লবি,23.8321249,90.3430436
Paltan,পল্টন,23.7360263,90.4119377
Ramna,রমনা,23.7429462,90.3846601
Rampura,রামপুরা,23.7608343,90.4124136
Rupnagar,রূপনগর,23.7768536,90.4350895
Sabujbag,সবুজবাগ,23.7768338,90.4011642
Savar,সাভার,23.8856891,90.1330275
Shah Ali,শাহ আলী,23.8054275,90.3466863
Shahbag,শাহবাগ,23.7403393,90.3919137
Shahjahanpur,শাহজাহানপুর,23.7394185,90.4206312
Sherebanglanagar,শেরে বাংলা নগর,23.7712402,90.3643136
Shyampur,শ্যামপুর,23.6872709,90.4269862
Sutrapur,সূত্রাপুর,23.7112395,90.4134827
Tejgaon,তেজগাঁও,23.7636971,90.3706906
Tejgaon I/A,,23.760712,90.3986697
Turag,তুরাগ,23.8923008,90.3520404
Uttara,উত্তরা,23.8766326,90.3607784
Uttara West,উত্তরা (পূর্ব),23.8719438,90.3744791
Uttarkhan,উত্তরখান,23.8726109,90.4256499
Vatara,ভাটারা,23.8048603,90.4232253
Wari,ওয়ারী,23.7183541,90.415723
Airport,বিমান বন্দর,22.798734,90.299839
Kawnia,কাউনিয়া থানা,22.717793,90.358361
Bondor,বন্দর থানা,22.70221,90.369632
Boalia,বোয়ালিয়া থানা,24.369486,88.61931
Motihar,মতিহার থানা,24.360491,88.628112
Shahmokhdum,শাহমখদুম থানা,24.395245,88.647241
Rajpara,রাজপাড়া থানা,24.373508,88.572234
Baijid bostami,বায়েজীদ বস্তামি থানা,22.389233,91.809057
Bakolia,বাকলিয়া থানা,22.35583,91.844864
Bandar,বান্দার,22.310416,91.801367
Chandgaon,চান্দগাঁও থানা,22.39798,91.857446
Chokbazar,চকবাজার থানা,22.351774,91.833053
Doublemooring,ডবলমুরিং থানা,22.329715,91.807459
EPZ,ইপিজেড থানা,22.288951,91.776794
Hali Shohor,হালিশহর থানা,22.321728,91.786678
Kornafuli,কর্ণফুলী,22.581882,92.106856
Kotwali,কোতয়ালী থানা,22.341415,91.826957
Khulshi,খুলশী থানা,22.3589,91.81259
Pahartali,পাহাড়তলী থানা,22.365788,91.778227
Panchlaish,পাঁচলাইশ থানা,22.362187,91.834272
Potenga,পতেঙ্গা থানা,22.235202,91.791394
Shodhorgat,সদরঘাট থানা,22.329819,91.831153
Daulatpur,দৌলতপুর,22.863445,89.51673
Horintana,হরিনটানা,22.795564,89.529562
Khalishpur,খালিশপুর থানা,22.858132,89.546078
Khanjahan Ali,খানজাহান আলী থানা,22.658462,89.758552
Sonadanga,সোনাডাঙ্গা থানা,22.824781,89.537969
Airport,বিমান বন্দর,24.957995,91.870946
Hazrat Shah Paran,হযরত শাহপরান থানা,24.905079,91.935578
Jalalabad,জালালাবাদ থানা,24.894929,91.868706
Kowtali,কোতোয়ালী থানা,24.888916,91.865371
Moglabazar,মোগলাবাজার থানা,24.852134,91.890839
Osmani Nagar,ওসমানীনগর,24.719019,91.746581
South Surma,দক্ষিণ সুরমা থানা,24.821123,91.890388
